8.0,0.1111111111111111,0.4226190149784088,0.4226190149784088,0.0,-9.0,0.14285714285714285,0.4226190149784088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.125,0.8891227841377258,0.9112982153892517,0.0,5.0,0.7894736842105263,0.8891227841377258,0.75,0.6666666666666666,0.8017837257372731,0.5,0.75,0.6666666666666666,0.8017837257372731,0.5,0.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.1111111111111111,0.5337607264518738,0.6736325025558472,0.0,-4.0,0.25,0.5337607264518738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.125,0.0,0.0,0.0,-8.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8043478260869565,
35.0,0.027777777777777776,0.39210638403892517,0.39210638403892517,0.0,-63.0,0.5714285714285714,0.39210638403892517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.125,0.8745453953742981,0.8996363282203674,0.0,8.0,0.9545454545454546,0.8745453953742981,0.75,0.6666666666666666,0.8017837257372731,0.5,0.75,0.6666666666666666,0.8017837257372731,0.5,0.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.1111111111111111,0.5337607264518738,0.6736325025558472,0.0,-4.0,0.4166666666666667,0.5337607264518738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.1111111111111111,0.5663003921508789,0.6096703410148621,0.0,-9.0,0.7142857142857143,0.5663003921508789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8222222222222222,
36.0,0.02702702702702703,0.38972434401512146,0.38972434401512146,0.0,-65.0,0.14285714285714285,0.38972434401512146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.14285714285714285,0.8745453953742981,0.8996363282203674,0.0,10.0,0.9545454545454546,0.8745453953742981,0.75,0.6666666666666666,0.8017837257372731,0.5,0.75,0.6666666666666666,0.8017837257372731,0.5,0.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,0.125,0.6773504614830017,0.7741453051567078,0.0,-2.0,0.5,0.6773504614830017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.1,0.5616883635520935,0.5616883635520935,0.0,-11.0,0.42857142857142855,0.5616883635520935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18829516539440205,
8.0,0.1111111111111111,0.5026454925537109,0.5026454925537109,0.0,-9.0,0.14285714285714285,0.5026454925537109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.125,0.8745453953742981,0.8996363282203674,0.0,8.0,0.9545454545454546,0.8745453953742981,0.75,0.6666666666666666,0.8017837257372731,0.5,0.75,0.6666666666666666,0.8017837257372731,0.5,0.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,0.1,0.6004273295402527,0.7202991247177124,0.0,-6.0,0.25,0.6004273295402527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.1,0.5616883635520935,0.5616883635520935,0.0,-11.0,0.42857142857142855,0.5616883635520935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25,0.0,0.0,0.0,-4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18048780487804883,
29.0,0.03333333333333333,0.45588234066963196,0.45588234066963196,0.0,-50.0,0.25,0.45588234066963196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.125,0.8891227841377258,0.9112982153892517,0.0,5.0,0.7894736842105263,0.8891227841377258,0.75,0.6666666666666666,0.8017837257372731,0.5,0.75,0.6666666666666666,0.8017837257372731,0.5,0.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,0.1,0.5337607264518738,0.6736325025558472,0.0,-6.0,0.25,0.5337607264518738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.05263157894736842,0.4555555582046509,0.4555555582046509,0.0,-30.0,0.16666666666666666,0.4555555582046509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,0.0,-2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967391304347826,
26.0,0.037037037037037035,0.5708556175231934,0.6566845178604126,0.0,-41.0,0.18181818181818182,0.5708556175231934,0.5,0.36363636363636365,0.3779644730092272,0.2222222222222222,0.5,0.36363636363636365,0.3779644730092272,0.2222222222222222,0.0,6.0,0.14285714285714285,0.8745453953742981,0.8996363282203674,0.0,10.0,0.9545454545454546,0.8745453953742981,0.75,0.6666666666666666,0.8017837257372731,0.5,0.75,0.6666666666666666,0.8017837257372731,0.5,0.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,0.1,0.5337607264518738,0.6736325025558472,0.0,-6.0,0.25,0.5337607264518738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.058823529411764705,0.5040404200553894,0.5040404200553894,0.0,-21.0,0.18181818181818182,0.5040404200553894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2197530864197531,
21.0,0.045454545454545456,0.7054799199104309,0.7643839120864868,0.0,-11.0,0.4117647058823529,0.7054799199104309,0.6666666666666666,0.6153846153846154,0.6172133998483676,0.4444444444444444,0.6666666666666666,0.6153846153846154,0.6172133998483676,0.4444444444444444,0.0,3.0,0.25,0.9600000381469727,0.9760000109672546,0.0,16.0,0.9545454545454546,0.9600000381469727,1.0,0.8888888888888888,0.9354143466934852,0.8,1.0,0.8888888888888888,0.9354143466934852,0.8,0.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.3333333333333333,0.8603340983390808,0.9022338390350342,0.0,8.0,1.0833333333333333,0.8603340983390808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.058823529411764705,0.48663005232810974,0.48663005232810974,0.0,-19.0,0.15384615384615385,0.48663005232810974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,0.0,-2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9888888888888889,
22.0,0.043478260869565216,0.6402648091316223,0.7122118473052979,0.0,-13.0,0.29411764705882354,0.6402648091316223,0.42857142857142855,0.375,0.3779644730092272,0.23076923076923078,0.42857142857142855,0.375,0.3779644730092272,0.23076923076923078,0.0,6.0,0.14285714285714285,0.9030303359031677,0.932121217250824,0.0,10.0,0.9545454545454546,0.9030303359031677,0.75,0.6666666666666666,0.8017837257372731,0.5,0.75,0.6666666666666666,0.8017837257372731,0.5,0.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,0.14285714285714285,0.6596459746360779,0.761752188205719,0.0,0.0,1.0833333333333333,0.6596459746360779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.058823529411764705,0.5040404200553894,0.5040404200553894,0.0,-21.0,0.18181818181818182,0.5040404200553894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.6111111044883728,0.6111111044883728,0.0,-2.0,0.5,0.6111111044883728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22646310432569972,
31.0,0.03125,0.41830065846443176,0.41830065846443176,0.0,-56.0,0.3333333333333333,0.41830065846443176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.14285714285714285,0.9030303359031677,0.932121217250824,0.0,10.0,0.9545454545454546,0.9030303359031677,0.75,0.6666666666666666,0.8017837257372731,0.5,0.75,0.6666666666666666,0.8017837257372731,0.5,0.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.1111111111111111,0.5337607264518738,0.6736325025558472,0.0,-4.0,0.4166666666666667,0.5337607264518738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.058823529411764705,0.5040404200553894,0.5040404200553894,0.0,-21.0,0.18181818181818182,0.5040404200553894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2109004739336493,
14.0,0.06666666666666667,0.816339910030365,0.853071928024292,0.0,-3.0,0.4666666666666667,0.816339910030365,1.0,0.8333333333333334,0.8451542547285165,0.7142857142857143,1.0,0.8333333333333334,0.8451542547285165,0.7142857142857143,0.0,3.0,0.25,0.9600000381469727,0.9760000109672546,0.0,16.0,0.9545454545454546,0.9600000381469727,1.0,0.8888888888888888,0.9354143466934852,0.8,1.0,0.8888888888888888,0.9354143466934852,0.8,0.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.3333333333333333,0.8603340983390808,0.9022338390350342,0.0,8.0,1.0833333333333333,0.8603340983390808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.047619047619047616,0.6397435665130615,0.7117948532104492,0.0,-20.0,0.1,0.6397435665130615,0.4,0.36363636363636365,0.3651483716701107,0.2222222222222222,0.4,0.36363636363636365,0.3651483716701107,0.2222222222222222,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
30.0,0.03225806451612903,0.500871479511261,0.500871479511261,0.0,-51.0,0.2222222222222222,0.500871479511261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.125,0.846060574054718,0.8768484592437744,0.0,8.0,0.9545454545454546,0.846060574054718,0.75,0.6666666666666666,0.8017837257372731,0.5,0.75,0.6666666666666666,0.8017837257372731,0.5,0.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.1111111111111111,0.6120268702507019,0.7284188270568848,0.0,-4.0,0.25,0.6120268702507019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.058823529411764705,0.5040404200553894,0.5040404200553894,0.0,-21.0,0.18181818181818182,0.5040404200553894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2170731707317073,
0.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.2,0.9420289993286133,0.9536231756210327,0.0,11.0,0.8947368421052632,0.9420289993286133,0.75,0.75,0.857142857142857,0.6,0.75,0.75,0.857142857142857,0.6,0.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.3333333333333333,0.8603340983390808,0.9022338390350342,0.0,8.0,1.0833333333333333,0.8603340983390808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.07692307692307693,0.7777778506278992,0.7777778506278992,0.0,-18.0,1.0,0.7777778506278992,1.0,0.2857142857142857,0.4082482904638631,0.16666666666666666,1.0,0.2857142857142857,0.4082482904638631,0.16666666666666666,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
9.0,0.1,0.43813133239746094,0.43813133239746094,0.0,-10.0,0.125,0.43813133239746094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25,0.9262186884880066,0.9409749507904053,0.0,16.0,1.0454545454545454,0.9262186884880066,0.75,0.75,0.857142857142857,0.6,0.75,0.75,0.857142857142857,0.6,0.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,0.14285714285714285,0.7400285601615906,0.8180199861526489,0.0,0.0,0.5,0.7400285601615906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0625,0.44528618454933167,0.44528618454933167,0.0,-19.0,0.18181818181818182,0.44528618454933167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22716049382716053,
5.0,0.16666666666666666,0.625,0.699999988079071,0.0,-4.0,0.8333333333333334,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2,0.9095520377159119,0.9276416301727295,0.0,14.0,1.0454545454545454,0.9095520377159119,0.75,0.75,0.857142857142857,0.6,0.75,0.75,0.857142857142857,0.6,0.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.1111111111111111,0.6538461446762085,0.7576923370361328,0.0,-4.0,0.25,0.6538461446762085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0625,0.44528618454933167,0.44528618454933167,0.0,-19.0,0.18181818181818182,0.44528618454933167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.6111111044883728,0.6111111044883728,0.0,-2.0,0.5,0.6111111044883728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180094786729858,
25.0,0.038461538461538464,0.3777777850627899,0.3777777850627899,0.0,-42.0,0.25,0.3777777850627899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2,0.8965744376182556,0.9172595739364624,0.0,14.0,1.0454545454545454,0.8965744376182556,0.75,0.75,0.857142857142857,0.6,0.75,0.75,0.857142857142857,0.6,0.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.1111111111111111,0.5337607264518738,0.6736325025558472,0.0,-4.0,0.25,0.5337607264518738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.05,0.5871536135673523,0.6697229146957397,0.0,-20.0,0.1111111111111111,0.5871536135673523,0.4,0.36363636363636365,0.3651483716701107,0.2222222222222222,0.4,0.36363636363636365,0.3651483716701107,0.2222222222222222,0.0,2.0,0.3333333333333333,0.0,0.0,0.0,-2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967391304347826,
12.0,0.07692307692307693,0.46794870495796204,0.46794870495796204,0.0,-16.0,0.125,0.46794870495796204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.125,0.8891227841377258,0.9112982153892517,0.0,5.0,0.7894736842105263,0.8891227841377258,0.75,0.6666666666666666,0.8017837257372731,0.5,0.75,0.6666666666666666,0.8017837257372731,0.5,0.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.1111111111111111,0.6596459746360779,0.761752188205719,0.0,-4.0,0.25,0.6596459746360779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.125,0.0,0.0,0.0,-8.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9239130434782609,
