121,4.178687046,0.071111111,1999,1,0,-1,0
0,0,-1,0,1,0,-1,0
0,0,-1,0,1,0,-1,0
0,0,-1,0,1,0,-1,0
4,2,-1,2345.375,3.5,1.563314584,-1,1046.25
64.875,4.201672825,0.052721406,1996.125,1,0,-1,0
39.375,3.863882064,0.06306659,0,1,0,-1,0
3.5,1.75,-1,0,1,0,-1,0
0,0,-1,0,1,0,-1,0
4,1.740740741,-1,2446.037037,3.592592593,1.385407986,-1,1200.888889
108.0740741,4.163833867,0.068956147,1996.037037,1,0,-1,0
4.555555556,0.414220998,-1,0,1,0,-1,0
4,2,0,0,1,0,-1,0
0,0,-1,0,1,0,-1,0
4,1.94,-1,2485.52,3.72,1.757122834,-1,1197.2
100.16,4.209825987,0.064418057,1998.4,1,0,-1,0
9.44,0.883625927,-1,0,1,0,-1,0
4,2,0,0,1,0,-1,0
4,1.5,-1,2559,5,1.370950594,-1,25595
72,3.900256906,0.073220686,0,72,3.900256906,0.073220686,0
8,2.75,0.047619048,0,8,2.75,0.047619048,0
7,2.807354922,0,0,7,2.807354922,0,0
4,1.5,-1,1994,4,1.5,-1,1994
3.076923077,1.430991026,-1,610,4.076923077,1.840413338,-1,7526.5
57,3.810209031,0.068235091,0,57,3.810209031,0.068235091,0
28.03846154,3.36585264,0.060139485,0,28.03846154,3.36585264,0.060139485,0
12.92307692,3.094037266,0.041433566,0,12.92307692,3.094037266,0.041433566,0
4,1.324378245,-1,1998.384615,4,1.324378245,-1,1998.384615
2,1,-1,56,5,1.604935595,-1,20724
60,4.008718672,0.055806938,0,60,4.008718672,0.055806938,0
47,3.687597235,0.07486631,0,47,3.687597235,0.07486631,0
4,2,0,0,4,2,0,0
4,1.5,-1,1995,4,1.5,-1,1995
2.421052632,1.211212281,-1,255,4.894736842,2.035409348,-1,34739
62.89473684,3.874886162,0.06885875,1.473684211,62.89473684,3.874886162,0.06885875,1.473684211
25.68421053,3.362757305,0.05672328,0,25.68421053,3.362757305,0.05672328,0
10.52631579,2.827921034,0.029665072,0,10.52631579,2.827921034,0.029665072,0
4,1.342105263,-1,1998.263158,4,1.342105263,-1,1998.263158
4,2,-1,1263,4,1.5,-1,1033
50,3.84024,0.073170732,0,50,3.84024,0.073170732,0
18,3.350209029,0.051282051,0,18,3.350209029,0.051282051,0
4,2,0,0,4,2,0,0
4,1.5,-1,2001,4,1.5,-1,2001
3.878378378,1.748773972,-1,1658.351351,4,1.810810811,-1,4858.959459
53.95945946,3.849432201,0.065602302,0.067567568,53.95945946,3.849432201,0.065602302,0.067567568
30.02702703,3.415209696,0.055222672,0,30.02702703,3.415209696,0.055222672,0
11.90540541,2.990785036,0.031326781,0,11.90540541,2.990785036,0.031326781,0
4,1.396860388,-1,1998.310811,4,1.396860388,-1,1998.310811
4,2,-1,1837,5,2.321928095,-1,18734
46,3.805745652,0.063063063,0,46,3.805745652,0.063063063,0
18,3.392147224,0.038461538,0,18,3.392147224,0.038461538,0
4,2,0,0,4,2,0,0
4,1.5,-1,1996,4,1.5,-1,1996
4,1.65625,-1,1765.375,5,1.806119814,-1,35542.90625
55.8125,3.894362111,0.064653436,0.171875,55.8125,3.894362111,0.064653436,0.171875
35.46875,3.558275192,0.05860955,0,35.46875,3.558275192,0.05860955,0
11.53125,2.883875919,0.027840909,0,11.53125,2.883875919,0.027840909,0
4,1.382659766,-1,1998.375,4,1.382659766,-1,1998.375
2,1,-1,12,3,1.584962501,-1,682
38,3.79741658,0.070564516,7,38,3.79741658,0.070564516,7
7,2.521640636,0.066666667,0,7,2.521640636,0.066666667,0
13,3.238901257,0.045454545,0,13,3.238901257,0.045454545,0
4,1,-1,2002,4,1,-1,2002
3,1.510888427,-1,377,5,1.860708373,-1,38027.44444
55.22222222,3.938235283,0.064142832,11.22222222,55.22222222,3.938235283,0.064142832,11.22222222
45.11111111,3.769362103,0.049361709,0,45.11111111,3.769362103,0.049361709,0
12.44444444,3.1252368,0.040909091,0,12.44444444,3.1252368,0.040909091,0
4,1.103759375,-1,1999.111111,4,1.103759375,-1,1999.111111
3,1.584962501,-1,518.9090909,5,2.133247299,-1,38079.5
61.86363636,3.946817301,0.06591995,4.5,61.86363636,3.946817301,0.06591995,4.5
31.95454545,3.364347757,0.056885841,0,31.95454545,3.364347757,0.056885841,0
14.09090909,3.199954941,0.045247934,0,14.09090909,3.199954941,0.045247934,0
4,1.212679403,-1,1999.181818,4,1.212679403,-1,1999.181818
4,1.5,-1,1945.666667,5,1.921928095,-1,17297
56.66666667,3.95696593,0.057312187,0,56.66666667,3.95696593,0.057312187,0
19.66666667,3.276522106,0.052684742,0,19.66666667,3.276522106,0.052684742,0
9.333333333,2.754059107,0.016666667,0,9.333333333,2.754059107,0.016666667,0
4,1.270426041,-1,1995.666667,4,1.270426041,-1,1995.666667
4,2,-1,2361,5,1.921928095,-1,21351
40,3.887326145,0.053968254,0,40,3.887326145,0.053968254,0
19,3.366091329,0.054945055,0,19,3.366091329,0.054945055,0
27,3.348436819,0.1,0,27,3.348436819,0.1,0
4,0.811278124,-1,1999,4,0.811278124,-1,1999
4,1.763157895,-1,1950.842105,5,1.98508599,-1,20668.63158
61.26315789,3.972493792,0.061422246,0,61.26315789,3.972493792,0.061422246,0
28.68421053,3.349125225,0.051370802,0,28.68421053,3.349125225,0.051370802,0
13.26315789,2.788607287,0.036842105,0,13.26315789,2.788607287,0.036842105,0
4,1.312307072,-1,1998.105263,4,1.312307072,-1,1998.105263
4,1.6,-1,1877,5,1.811732595,-1,18781.4
55.2,3.844915862,0.067102099,0,55.2,3.844915862,0.067102099,0
24.8,3.273975647,0.026531665,0,24.8,3.273975647,0.026531665,0
13,3.195835409,0.03,0,13,3.195835409,0.03,0
4,1.5,-1,1997.4,4,1.5,-1,1997.4
3,1.584962501,-1,666.5,5,2.321928095,-1,37785
49,3.848764233,0.07069496,0,49,3.848764233,0.07069496,0
40.5,3.532877222,0.063769652,0,40.5,3.532877222,0.063769652,0
15,3.346861828,0.047727273,0,15,3.346861828,0.047727273,0
4,1.5,-1,1999,4,1.5,-1,1999
4,1.666666667,-1,1588.333333,5,2.055261428,-1,18958.33333
70,4.002013556,0.057815127,0.666666667,70,4.002013556,0.057815127,0.666666667
26.66666667,3.654806695,0.048139769,0,26.66666667,3.654806695,0.048139769,0
8.333333333,2.4849408,0.016666667,0,8.333333333,2.4849408,0.016666667,0
4,1.103759375,-1,2000,4,1.103759375,-1,2000
3.611111111,1.57915625,-1,1428.444444,3.944444444,1.746226501,-1,8263.055556
66.27777778,3.864011152,0.069497543,111.0555556,66.27777778,3.864011152,0.069497543,111.0555556
26.77777778,3.483898345,0.055471027,0,26.77777778,3.483898345,0.055471027,0
10.61111111,2.882815725,0.026515152,0,10.61111111,2.882815725,0.026515152,0
4,1.444444444,-1,1997.333333,4,1.444444444,-1,1997.333333
3.708333333,1.559502952,-1,1957.25,4.916666667,1.812155884,-1,31331.58333
129,4.5345717,0.058430029,391.1881944,129,4.5345717,0.058430029,391.1881944
5.125,1.366627359,-1,0,5.125,1.366627359,-1,0
20.33333333,2.195999892,-1,0.125,20.33333333,2.195999892,-1,0.125
26.33333333,2.252263407,-1,0,26.33333333,2.252263407,-1,0
2.75,1.156996702,-1,9.75,2.75,1.156996702,-1,9.75
36.08333333,2.172307429,-1,1006.083333,36.08333333,2.172307429,-1,1006.083333
4,1.875,-1,15.72916667,4,1.875,-1,15.72916667
4.083333333,1.239715683,-1,7.0625,4.083333333,1.239715683,-1,7.0625
3.951612903,1.688527772,-1,2933.653226,4.862903226,1.874685826,-1,29293.45968
149.8790323,4.604062871,0.060960242,530.5652458,149.8790323,4.604062871,0.060960242,530.5652458
5.475806452,1.495941117,-1,0,5.475806452,1.495941117,-1,0
14.04032258,1.870213569,-1,0.032258065,14.04032258,1.870213569,-1,0.032258065
0,0,-1,0,0,0,-1,0
2.919354839,1.180330837,-1,9.35483871,2.919354839,1.180330837,-1,9.35483871
37.40322581,2.089326078,-1,1439.25,37.40322581,2.089326078,-1,1439.25
3.983870968,1.870967742,-1,15.75,3.983870968,1.870967742,-1,15.75
4.177419355,1.302591891,-1,22.35080645,4.177419355,1.302591891,-1,22.35080645
3.789473684,1.436617873,-1,2539.368421,4.684210526,1.629428792,-1,27023.89474
111.1052632,4.649034167,0.061275992,184.7841707,111.1052632,4.649034167,0.061275992,184.7841707
4.052631579,1.246273829,-1,0,4.052631579,1.246273829,-1,0
11.36842105,1.515735601,-1,104.8421053,11.36842105,1.515735601,-1,104.8421053
23.52631579,2.039136139,-1,0,23.52631579,2.039136139,-1,0
0,0,-1,0,0,0,-1,0
53.10526316,2.495830587,-1,1165.368421,53.10526316,2.495830587,-1,1165.368421
0,0,-1,0,0,0,-1,0
5.105263158,1.599468056,-1,9.631578947,5.105263158,1.599468056,-1,9.631578947
3.9,1.489624063,-1,2907.6,4.7,1.814274309,-1,28480.4
156,4.626611674,0.060144198,168.16,156,4.626611674,0.060144198,168.16
9.1,2.472735957,-1,0,9.1,2.472735957,-1,0
9.3,1.195992737,-1,198.9,9.3,1.195992737,-1,198.9
0,0,-1,0,0,0,-1,0
6.8,2.659022286,-1,15.45,6.8,2.659022286,-1,15.45
43.2,2.527383386,-1,1206.7,43.2,2.527383386,-1,1206.7
0,0,-1,0,0,0,-1,0
1.8,0.567318334,-1,3.8,1.8,0.567318334,-1,3.8
3.75,1.476817057,-1,2561.375,5,1.853055907,-1,33487.75
73.375,4.420282478,0.054217894,151.1708333,73.375,4.420282478,0.054217894,151.1708333
6.5,1.64887274,-1,0,6.5,1.64887274,-1,0
12.625,2.212775829,-1,0,12.625,2.212775829,-1,0
43.375,3.844224936,0.061230579,0,43.375,3.844224936,0.061230579,0
6,2.543295834,-1,19.3125,6,2.543295834,-1,19.3125
43.125,3.280182806,-1,1509.375,43.125,3.280182806,-1,1509.375
0,0,-1,0,0,0,-1,0
4.5,1.418295834,-1,8.75,4.5,1.418295834,-1,8.75
4,1.75,-1,3969.5,4,1.5,-1,8448
147.5,4.538637637,0.068767384,678.5,147.5,4.538637637,0.068767384,678.5
0,0,-1,0,0,0,-1,0
16.5,2.001522393,-1,0,16.5,2.001522393,-1,0
53.5,3.920997893,0.070879121,0,53.5,3.920997893,0.070879121,0
8,2.853445298,-1,7.5,8,2.853445298,-1,7.5
0,0,-1,0,0,0,-1,0
0,0,-1,0,0,0,-1,0
4.5,1.362740278,-1,9.75,4.5,1.362740278,-1,9.75
3.918367347,1.629384694,-1,3315.346939,4.795918367,1.923596353,-1,28195.22449
161.4693878,4.680454056,0.060415249,507.9338678,161.4693878,4.680454056,0.060415249,507.9338678
12.91836735,3.209690234,0.052183082,0,12.91836735,3.209690234,0.052183082,0
14.20408163,1.817236276,-1,40.81632653,14.20408163,1.817236276,-1,40.81632653
0,0,-1,0,0,0,-1,0
3.836734694,1.590941623,-1,9.979591837,3.836734694,1.590941623,-1,9.979591837
47.85714286,2.048512369,-1,1266.989796,47.85714286,2.048512369,-1,1266.989796
0,0,-1,0,0,0,-1,0
3.591836735,1.098525284,-1,6.153061224,3.591836735,1.098525284,-1,6.153061224
3.1,1.359799584,-1,446.4,5,1.961928095,-1,38584
133.2,4.698239747,0.060274992,191.857381,133.2,4.698239747,0.060274992,191.857381
0,0,-1,0,0,0,-1,0
11.6,2.126540854,-1,0,11.6,2.126540854,-1,0
0,0,-1,0,0,0,-1,0
1.8,0.77548875,-1,4.5,1.8,0.77548875,-1,4.5
35.7,2.671039474,-1,1208.6,35.7,2.671039474,-1,1208.6
0,0,-1,0,0,0,-1,0
6.9,2.229406945,-1,12.35,6.9,2.229406945,-1,12.35
3.931034483,1.563330747,-1,3206.586207,4.931034483,1.948002019,-1,33355.03448
198.4482759,4.791618214,0.061815387,469.0711002,198.4482759,4.791618214,0.061815387,469.0711002
0,0,-1,0,0,0,-1,0
6.586206897,1.087217824,-1,0,6.586206897,1.087217824,-1,0
0,0,-1,0,0,0,-1,0
2.896551724,1.20193592,-1,12.01724138,2.896551724,1.20193592,-1,12.01724138
0,0,-1,0,0,0,-1,0
0,0,-1,0,0,0,-1,0
4.931034483,1.513142146,-1,9.017241379,4.931034483,1.513142146,-1,9.017241379
4,1.766666667,-1,3392.933333,4.866666667,1.878874016,-1,31644.46667
138.6666667,4.652578598,0.060396467,21.58333333,138.6666667,4.652578598,0.060396467,21.58333333
0,0,-1,0,0,0,-1,0
0,0,-1,0,0,0,-1,0
0,0,-1,0,0,0,-1,0
2.8,1.161871389,-1,11.66666667,2.8,1.161871389,-1,11.66666667
77,4.330138872,0.058512986,1898.427778,77,4.330138872,0.058512986,1898.427778
0,0,-1,0,0,0,-1,0
4.4,1.432784815,-1,139.8666667,4.4,1.432784815,-1,139.8666667
3.909090909,1.672385511,-1,2978.909091,4.818181818,2.045213896,-1,25297.81818
115.6363636,4.61841911,0.060533508,15.35606061,115.6363636,4.61841911,0.060533508,15.35606061
0,0,-1,0,0,0,-1,0
38.36363636,3.668706689,0.056744432,0.181818182,38.36363636,3.668706689,0.056744432,0.181818182
0,0,-1,0,0,0,-1,0
2.727272727,1.144679925,-1,9.954545455,2.727272727,1.144679925,-1,9.954545455
103.9090909,4.341490174,0.063168291,2748.795455,103.9090909,4.341490174,0.063168291,2748.795455
0,0,-1,0,0,0,-1,0
5.545454545,1.665573107,-1,12.09090909,5.545454545,1.665573107,-1,12.09090909
4,1.75,-1,1911.166667,5,1.871602261,-1,14571.83333
71.66666667,4.131908304,0.056249413,791.6666667,71.66666667,4.131908304,0.056249413,791.6666667
9.166666667,1.659430025,-1,0,9.166666667,1.659430025,-1,0
0,0,-1,0,0,0,-1,0
4.5,1.508535185,-1,1965.5,4.5,1.508535185,-1,1965.5
1.666666667,0.659318849,-1,38.16666667,1.666666667,0.659318849,-1,38.16666667
2,0.625,-1,48.75,4,1.6875,-1,2245.5
41.125,3.92349725,0.05122053,32.625,41.125,3.92349725,0.05122053,32.625
15,3.092991027,0.059064327,0,15,3.092991027,0.059064327,0
0,0,-1,0,0,0,-1,0
4,1.805555556,-1,3793.759259,3.62962963,1.536642554,-1,1612.185185
40.18518519,3.934960389,0.070073972,0,1,0,-1,0
23.48148148,3.849417004,0.038632574,5.185185185,1,0,-1,0
21.5,3.56506325,0.07619539,0,1,0,-1,0
5.888888889,2.215050266,-1,20.10185185,1,0,-1,0
4,1.611111111,-1,3878.444444,4,1.666666667,-1,2250.333333
20.44444444,3.514074053,0.069322344,0,1,0,-1,0
24.11111111,3.78743288,0.046615321,2.333333333,1,0,-1,0
21.77777778,3.563779428,0.078125597,0,1,0,-1,0
6.555555556,2.363198171,-1,23.77777778,1,0,-1,0
4,1.812451125,-1,3512.2,3.76,1.659378458,-1,1620
22.2,3.628810265,0.064646474,3.52,1,0,-1,0
27.16,3.96129099,0.041741615,0.96,1,0,-1,0
23.4,3.55628191,0.089398005,0,1,0,-1,0
5.4,2.194767001,-1,23.04,1,0,-1,0
3.534883721,1.510258237,-1,1318.325581,3.581395349,1.573946512,-1,1280.627907
28.02325581,3.766923166,0.069499837,11.55813953,26.81395349,3.588409686,-1,11.55813953
26.11627907,3.880179116,0.045477935,0.372093023,25.18604651,3.717424346,-1,0.372093023
24,3.553508855,0.093567251,0,22.93023256,3.388229373,-1,0
5.558139535,2.226749201,-1,15.93023256,5.325581395,2.122022263,-1,15.72093023
4,1.5,-1,3717.4,3.533333333,1.471077708,-1,1184.466667
27.06666667,3.846855642,0.058362758,0,1,0,-1,0
20.33333333,3.514562161,0.04601477,0,1,0,-1,0
24,3.553508855,0.093567251,0,1,0,-1,0
6,2.296073612,-1,19.53333333,1,0,-1,0
3.611295681,1.55676486,-1,1571.471761,3.541528239,1.504604565,-1,1356.807309
27.68770764,3.705295134,0.073710022,3.73089701,26.74418605,3.539337069,-1,3.465116279
24.1627907,3.768974344,0.04997945,2.166112957,23.43853821,3.611584602,-1,2.119601329
24,3.553508855,0.093567251,0,22.93023256,3.388229373,-1,0
5.488372093,2.221908025,-1,19.67607973,5.272425249,2.113587385,-1,18.42026578
4,1.9375,-1,2333.25,3.25,1.480388542,-1,932.625
67,3.921301679,0.064399488,0,1,0,-1,0
46.5,3.91050571,0.058555769,0,1,0,-1,0
17,3.4548224,0.05,0,1,0,-1,0
4,1.413909766,-1,2002.625,1,0,-1,0
4,1.726635514,-1,2422.051402,3.635514019,1.544200477,-1,1267.78972
56.01869159,3.909083559,0.065383126,14.0911215,1,0,-1,0
23.44859813,3.344595139,0.054655142,0,1,0,-1,0
11.53738318,2.966388862,0.031605777,0,1,0,-1,0
4,1.371930987,-1,1997.214953,1,0,-1,0
4,1.863636364,-1,2458.772727,3.409090909,1.463009849,-1,1040.045455
61.72727273,3.97126713,0.061105823,93.61363636,1,0,-1,0
54.45454545,3.76981433,0.067047598,0,1,0,-1,0
8.636363636,2.646360887,0.019214876,0,1,0,-1,0
4,1.249555682,-1,1997.954545,1,0,-1,0
4,1.76368971,-1,2470.317073,3.024390244,1.302243497,-1,694.9756098
55.29268293,3.888303579,0.063670869,50.23170732,1,0,-1,0
71.87804878,3.839016924,0.064237252,0,1,0,-1,0
11.17073171,2.932859398,0.032039911,0,1,0,-1,0
4,1.245039405,-1,1998.073171,1,0,-1,0
4,1.75,-1,2558,3.5,1.79248125,-1,1143.5
40,3.885855836,0.061124897,0,1,0,-1,0
98.5,3.775960442,0.056657083,0,1,0,-1,0
13,3.238901257,0.045454545,0,1,0,-1,0
4,1.5,-1,1998,1,0,-1,0
3.545588778,1.536093494,-1,1185.572997,3.477851606,1.531394394,-1,1096.706718
52.90789959,3.854281044,0.063444429,14.64448751,52.50212255,3.824686167,-1,14.58671712
52.85511259,3.745935656,-1,1.85E-04,52.43604651,3.717793622,-1,1.85E-04
11.99529347,2.937875648,0.032714605,0,11.90771502,2.914542019,-1,0
4,1.288889428,-1,1998.519195,3.977021041,1.280069413,-1,1983.222684
4,1.5,-1,2373,4,1.75,-1,1745.5
67,3.888038214,0.072595281,0,1,0,-1,0
90,3.897083799,0.076300085,0,1,0,-1,0
4,2,0,0,1,0,-1,0
4,0.811278124,-1,2000,1,0,-1,0
4,1.878947368,-1,2500.147368,3.684210526,1.53569716,-1,1261.463158
60.71578947,3.859535051,0.071324405,2.105263158,1,0,-1,0
20.11578947,3.361628992,0.067680835,0,1,0,-1,0
10.56842105,2.821127394,0.02645933,0,1,0,-1,0
4,1.473684211,-1,1996.515789,1,0,-1,0
4,1.779731929,-1,2512.391304,3.608695652,1.57658279,-1,1317.73913
72.08695652,4.011588592,0.059744316,0.260869565,1,0,-1,0
121.8695652,4.078657276,0.067610811,0,1,0,-1,0
14,3.260138991,0.045059289,0,1,0,-1,0
4,1.44831644,-1,2000.304348,1,0,-1,0
4,1.711737674,-1,2448.444444,4,1.694444444,-1,1248.944444
50.11111111,3.849019567,0.064463553,0,1,0,-1,0
75.27777778,3.959909292,0.068120314,0,1,0,-1,0
8.333333333,2.520754116,0.018434343,0,1,0,-1,0
4,1.423475347,-1,1997.444444,1,0,-1,0
4,1.972222222,-1,2409.805556,3.638888889,1.553829051,-1,1201.444444
17.44444444,3.140789464,0.035653048,0,1,0,-1,0
20.77777778,3.531298101,0.058445275,0,1,0,-1,0
27,3.348436819,0.1,0,1,0,-1,0
4,1.480868837,-1,1999.666667,1,0,-1,0
4,1.848214286,-1,2533.875,3.392857143,1.444047675,-1,1067.392857
18.83928571,3.484872808,0.048346744,0,1,0,-1,0
16.83928571,3.258374108,0.065960154,0,1,0,-1,0
10.75,3.013687622,0.030844156,0,1,0,-1,0
4,1.340118136,-1,2000.267857,1,0,-1,0
4,1.817307692,-1,2403.615385,3.442307692,1.447161198,-1,1131.75
37.44230769,3.834361156,0.05540095,0,1,0,-1,0
86.34615385,4.07267282,0.061326374,0,1,0,-1,0
8.192307692,2.571806271,0.02027972,0,1,0,-1,0
4,1.203903966,-1,1998.711538,1,0,-1,0
4,1.44260651,-1,2588.916667,3.625,1.530023004,-1,1262.208333
45.25,3.837880506,0.063295494,0,1,0,-1,0
36.08333333,3.650646794,0.08651472,0,1,0,-1,0
4.75,2.103241771,0.003787879,0,1,0,-1,0
4,1.458333333,-1,1997.416667,1,0,-1,0
3.736842105,1.539902412,-1,1908.947368,5,1.94814099,-1,27393.52632
31.31578947,3.615124516,0.053825941,0.842105263,31.31578947,3.615124516,0.053825941,0.842105263
0,0,-1,0,0,0,-1,0
0,0,-1,0,0,0,-1,0
4,1.315789474,-1,2000.052632,4,1.315789474,-1,2000.052632
2.886363636,1.313944035,-1,414.25,3.227272727,1.442905515,-1,3635.136364
44.15909091,3.767590347,0.065161853,45.70454545,44.15909091,3.767590347,0.065161853,45.70454545
24.61363636,2.811614588,-1,0,24.61363636,2.811614588,-1,0
9.636363636,2.399163784,-1,0,9.636363636,2.399163784,-1,0
4,1.243984943,-1,1998.613636,4,1.243984943,-1,1998.613636
3.844444444,1.513489282,-1,1567.8,4.022222222,1.565837257,-1,3922.8
57.37777778,3.915730423,0.064383487,0.022222222,57.37777778,3.915730423,0.064383487,0.022222222
32.44444444,3.551245692,0.050824427,0,32.44444444,3.551245692,0.050824427,0
12.73333333,2.877768847,0.034343434,0,12.73333333,2.877768847,0.034343434,0
4,1.340033403,-1,1997.733333,4,1.340033403,-1,1997.733333
3.272727273,1.440578788,-1,879.4545455,5,2.031019004,-1,42961
51,3.790369994,0.06197827,0,51,3.790369994,0.06197827,0
0,0,-1,0,0,0,-1,0
11.36363636,3.013646483,0.037190083,0,11.36363636,3.013646483,0.037190083,0
4,1.374777841,-1,1996.090909,4,1.374777841,-1,1996.090909
3.440677966,1.485374506,-1,983.5254237,4.881355932,1.898024838,-1,28598.01695
55.54237288,3.877371346,0.062919614,0.13559322,55.54237288,3.877371346,0.062919614,0.13559322
31.69491525,3.332057235,-1,0,31.69491525,3.332057235,-1,0
12.15254237,2.85546615,-1,0,12.15254237,2.85546615,-1,0
4,1.364241102,-1,1998.40678,4,1.364241102,-1,1998.40678
2.75,1.363251954,-1,460.21875,4.75,1.974443355,-1,32286.625
56.3125,3.872729161,0.063821027,62.40625,56.3125,3.872729161,0.063821027,62.40625
32.40625,3.223999778,-1,0,32.40625,3.223999778,-1,0
12.125,2.891893907,-1,0,12.125,2.891893907,-1,0
4,1.261489648,-1,1999.03125,4,1.261489648,-1,1999.03125
1.80952381,0.80952381,-1,44.19047619,5,1.612125,-1,34014.52381
66.19047619,3.995368414,0.059703208,381.2380952,66.19047619,3.995368414,0.059703208,381.2380952
0,0,-1,0,0,0,-1,0
0,0,-1,0,0,0,-1,0
4,1,-1,2002,4,1,-1,2002
3.795454545,1.721924148,-1,1821.363636,4.340909091,1.869021174,-1,14515.63636
39.72727273,3.613149947,0.058472963,46.04545455,39.72727273,3.613149947,0.058472963,46.04545455
0,0,-1,0,0,0,-1,0
0,0,-1,0,0,0,-1,0
4,1.376281605,-1,1999.75,4,1.376281605,-1,1999.75
3.684210526,1.736842105,-1,1828.526316,5,2.061350332,-1,37174.73684
38.05263158,3.605556461,0.062017701,5.157894737,38.05263158,3.605556461,0.062017701,5.157894737
0,0,-1,0,0,0,-1,0
0,0,-1,0,0,0,-1,0
4,1.332172533,-1,2000,4,1.332172533,-1,2000
2.957142857,1.334325104,-1,836.4142857,4.528571429,1.862424073,-1,18444.64286
57.11428571,3.904433564,0.063101698,0.628571429,57.11428571,3.904433564,0.063101698,0.628571429
21.01428571,3.021064697,-1,0,21.01428571,3.021064697,-1,0
8.871428571,2.46593492,-1,0,8.871428571,2.46593492,-1,0
4,1.307948437,-1,1998.028571,4,1.307948437,-1,1998.028571
3.3125,1.381328386,-1,962.1875,5,1.774747626,-1,45154.25
51.4375,3.713494484,0.066096696,322.078125,51.4375,3.713494484,0.066096696,322.078125
0,0,-1,0,0,0,-1,0
0,0,-1,0,0,0,-1,0
4,1.097274414,-1,1999.8125,4,1.097274414,-1,1999.8125
2.333333333,0.972765278,-1,335.3333333,3,1.584962501,-1,571
49.66666667,3.824315321,0.065667099,2.333333333,49.66666667,3.824315321,0.065667099,2.333333333
